indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y035_039,3,5,4.592386600904565,0.20626445700486895,0.1269640961725298,0.05378173121220914,0.5429828929703787
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y040_044,7,7,6.165515568346259,0.8773052936775393,0.11774191475135992,0.45593097051645326,0.9838737052254886
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y045_049,2,2,1.83453579716944,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y050_054,2,3,2.8387258427617654,0.7621717796092585,0.2573481903905772,0.16548217132521686,0.9810577652516522
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y060_064,2,2,1.8440117755231804,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y015_049,10,10,9.015207998369108,0.3682461407208029,0.16086221678257517,0.13067681782083687,0.6932784016456265
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y015_064,11,12,10.709441641219012,0.4514693466544544,0.14654070486438833,0.2051324043616965,0.724131466995926
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y000_064,11,12,10.709441641219012,0.4514693466544544,0.14653543399520944,0.20513920634501895,0.7241231335465055
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y015_024,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y025_034,3,3,2.7935101254935257,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y035_049,6,6,5.28273462104607,0.609845763504689,0.2145192231974289,0.2107478911098787,0.9014775845943158
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y050_064,2,2,1.7795635745994849,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y025_049,9,9,8.07513462260818,0.4023060169563978,0.1722153577700901,0.14189988443251383,0.7326025691238676
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y020_024,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y030_034,3,3,2.7935101254935257,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y035_039,2,2,1.9657523969970805,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y040_044,3,3,2.333726884734018,1.0000000000000002,1.4449730573230712e-16,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y045_049,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y050_054,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y060_064,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y015_049,9,12,11.040372992874213,0.662576387601736,0.12475411084712656,0.3967832381982041,0.8542685270237128
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y015_064,10,15,13.934788930137154,0.6796064847331934,0.11029253817260086,0.4400852756293576,0.851288625794994
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y000_064,10,16,14.402549337983771,0.7164539278875832,0.10948054984523328,0.467713405181017,0.8790223997071738
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y000_014,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y025_034,4,4,3.3325758708207536,0.6312047075194581,0.2771065099353344,0.142370054354562,0.9463697474439464
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y035_049,6,8,7.7444574578080205,0.6778389842292757,0.201769044865062,0.2559592239583229,0.927894940270364
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y050_064,3,3,2.9020148100710843,0.7482999932914189,0.23167295746297467,0.21061003674177264,0.9706987003743964
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y025_049,9,12,11.040372992874213,0.662576387601736,0.12475622606570085,0.3967787998864526,0.8542708355606353
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y005_009,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y030_034,4,4,3.3325758708207536,0.6312047075194581,0.27730290952070996,0.14216826660774515,0.9464536129183174
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y035_039,2,3,2.857917526281484,0.42775174223062423,0.34705343037796205,0.04436608756183023,0.9232849260365644
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y040_044,4,4,3.9319751432521897,0.7831908467369173,0.19703421506154167,0.2709270545025407,0.97231104086432
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y045_049,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y050_054,2,2,1.948815045998329,0.58103186806563,0.34646724720423716,0.07852863884820176,0.9575694571758492
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y060_064,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_049,5,11,10.210306315455902,0.6578916089144018,0.13158221659681624,0.3794376089021778,0.8581198525714231
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_064,5,11,10.210306315455902,0.6578916089144018,0.1315756728766025,0.3794510267712465,0.8581129145892001
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y000_064,5,11,10.210306315455902,0.6578916089144018,0.1315746346363121,0.3794531556952695,0.8581118137684492
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_024,2,2,1.8940732418207535,0.38175726663099857,0.3348841948569476,0.03686017679761685,0.90878378268714
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y025_034,2,3,2.764365635317768,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y035_049,4,6,5.587234787411469,0.5860877105793032,0.18482969392242263,0.24131364446355816,0.8630813115494298
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y010_019,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y025_049,5,9,8.343557858214417,0.7291392088688853,0.18553882369650856,0.2992131218453653,0.9443580017252128
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_019,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y020_024,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y025_029,2,3,2.764365635317768,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y035_039,3,3,2.879771157806061,0.5704837053790575,0.30074115530996415,0.10700117549230163,0.936397977133576
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y045_049,2,3,2.910648864623656,0.5965767380802511,0.1490141148741054,0.3052752142359096,0.832680554481884
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y015_049,3,4,3.88604099526366,0.45227072902463217,0.158972736788288,0.19011164758898436,0.743889694771022
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y015_064,3,4,3.88604099526366,0.45227072902463217,0.15894498302531893,0.19014545944141537,0.7438478573998677
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y000_064,3,4,3.88604099526366,0.45227072902463217,0.15893926599118194,0.1901524249609154,0.7438392387081965
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y015_024,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y025_034,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y035_049,2,2,1.9113470945505384,0.3923171080062268,0.3378593367671537,0.03859833741507287,0.9121374982210726
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y025_049,3,3,2.892938962117654,0.6240653032159621,0.2901970786061635,0.12813734669791177,0.9493677891431912
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y020_024,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y025_029,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y045_049,2,2,1.9113470945505384,0.3923171080062268,0.3388881831756495,0.0382856836579224,0.9128130122301716
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_049,4,7,6.712431824718623,0.8334876978562925,0.1275829653819325,0.45234427449376274,0.9680868233231572
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_064,4,7,6.712431824718623,0.8334876978562925,0.12757719599594425,0.4523644586492559,0.9680843060341698
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y000_064,4,7,6.712431824718623,0.8334876978562925,0.12757640458149713,0.4523672274192436,0.9680839607105464
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_024,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y025_034,2,2,1.9586625026341689,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y035_049,3,4,3.767213982454547,0.7136638011971153,0.13359500136788577,0.4089986531330459,0.8997632803228531
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y010_019,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y025_049,4,6,5.713195430859833,0.8052116809128071,0.13173189430831106,0.4435058885586224,0.9554397312609448
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_019,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y025_029,2,2,1.9586625026341689,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y035_039,3,3,2.879771157806061,0.5704837053790575,0.3008785800093923,0.10689618697152992,0.9364634125796512
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y045_049,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_049,17,40,36.80608339154327,0.4966147909871193,0.07751473284507994,0.3494919284824025,0.6443262119775434
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_064,21,56,51.711955504561026,0.5565340714842268,0.06155508505521816,0.4349397093892128,0.6717123184769287
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y000_064,21,59,47.717709280272985,0.5278181154495176,0.06664161054098038,0.3982659957851041,0.653728811242547
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y000_014,3,3,2.971075961437925,0.3527811940579485,0.28198313353119747,0.04620371903386157,0.859810507988357
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_024,4,4,3.929500049301447,0.25903164035073706,0.2230229309538503,0.03460837317012334,0.7731918645698013
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y025_034,9,11,10.437663446325844,0.43229500096946966,0.12147362043440882,0.22398071224953117,0.6676621160003731
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y035_049,12,25,22.749294746006864,0.5531978431305995,0.11501075884474782,0.33216889235968733,0.7550243846494736
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y050_064,9,16,15.026594048613324,0.7202078711477622,0.1087244747044734,0.4720264580186861,0.881111388269083
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y010_019,4,4,3.4832207853684225,0.3212506930755841,0.2594882610271794,0.04391965498017572,0.8298295727969144
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y025_049,17,36,33.03711718211574,0.5189532407553578,0.08088074790178787,0.3637426411034934,0.6705900910910202
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y010_014,3,3,2.971075961437925,0.3527811940579485,0.283900476583268,0.04548380179498038,0.8617826379829469
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_019,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y020_024,3,3,2.929544436851359,0.34813570458757054,0.28072762250846056,0.04514096492798949,0.8578181776186543
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y025_029,5,5,4.717770418455332,0.2469012601639676,0.2098459970730595,0.03465147463763039,0.749647509976189
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y030_034,6,6,5.786697636476114,0.609645808411619,0.20802581670532536,0.21969262485284063,0.896516616628985
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y035_039,10,11,10.313962084547866,0.6653980231200448,0.1605074349776794,0.32617700446521186,0.8909434748149726
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y040_044,7,9,8.060647966560351,0.515066902462498,0.11655862764309532,0.2985216626477679,0.7260989200942419
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y045_049,5,5,4.762877517214594,0.38998729303697893,0.22369227467488825,0.09192954965278326,0.8014796840735426
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y050_054,4,8,7.490075487792693,0.7068016513956601,0.12707357033195613,0.4202048303644987,0.8891151106446921
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y055_059,6,7,6.620071360918666,0.8775082597279877,0.10479945763393904,0.5145193457407908,0.9797668407014288
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y060_064,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_049,8,10,9.691806138239942,0.40383044109792854,0.18921172061287017,0.12676077224997334,0.7596657474488293
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_064,13,19,18.010762402045312,0.506243958748088,0.11723463313500689,0.29022967160807284,0.7199519186950959
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y000_064,13,19,18.010762402045312,0.506243958748088,0.11723041636523587,0.2902364827254938,0.7199452522399981
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_024,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y025_034,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y035_049,7,8,7.774413513825139,0.48547166745916537,0.20347998476828977,0.16047050486147393,0.8232424991076724
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y050_064,7,9,8.454419160845855,0.6461469615659265,0.1180877819121214,0.39888084696781345,0.8340242814263503
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y010_019,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y025_049,8,9,8.746593533204232,0.4388439495646905,0.1925930879767473,0.14446511765881548,0.7836353280571935
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_019,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y030_034,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y035_039,2,2,1.9930361061707191,0.47044448769084657,0.3540408718642681,0.05196988593085551,0.9350511847467036
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y040_044,4,4,3.829784720810176,0.48932509090141574,0.25644129277573957,0.11364019111083504,0.8774685607553687
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y045_049,2,2,1.9998221036004489,0.4952841726001291,0.3553395453601591,0.0570587494661031,0.9408771342460284
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y050_054,4,5,4.718825572471738,0.5614199986737376,0.14537380172681907,0.2869499227135865,0.8028333792924492
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y055_059,3,4,3.774558258346157,0.7677299715678096,0.16572801158860012,0.3484140455632447,0.9533403711379592
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y015_049,17,30,27.144381241411903,0.5319322390525959,0.06551680543934636,0.4042367014653543,0.6555778356004556
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y015_064,19,37,33.70155687209113,0.5835599874927724,0.05846258286196127,0.4665246123432922,0.6918775703687963
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y000_064,19,40,30.69580805728846,0.5370768322562021,0.06948408684256374,0.4015100534265893,0.667375201397535
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y000_014,3,3,2.971075961437925,0.3527811940579485,0.28333372759766773,0.04569548328054793,0.8612021318222537
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y015_024,3,3,2.929544436851359,0.34813570458757054,0.28073660622360147,0.04513762072157019,0.8578276405473407
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y025_034,8,10,9.438005699287952,0.4772091503898075,0.1255655333120937,0.2539430561570365,0.7099700615297901
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y035_049,12,17,14.982032086002627,0.5896728372645901,0.09413754960848927,0.40132695972056814,0.7549455675770275
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y050_064,5,7,6.579649884907328,0.8111984169813831,0.17358870459457057,0.31785749947857805,0.9753799875562514
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y010_019,3,3,2.971075961437925,0.3527811940579485,0.28291884690378793,0.04585103606443633,0.8607758849380756
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y025_049,17,27,24.31938137704073,0.5497303718784108,0.07411717245771779,0.4043693137449874,0.6870696254752869
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y010_014,3,3,2.971075961437925,0.3527811940579485,0.28791624147119954,0.04401045210702895,0.8658376767740231
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y020_024,3,3,2.929544436851359,0.34813570458757054,0.28095247446482013,0.04505733426975372,0.8580548657680354
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y025_029,5,5,4.717770418455332,0.2469012601639676,0.2099177515621024,0.03462618311662995,0.7497894317207978
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y030_034,5,5,4.792058423469098,0.7472556328729218,0.21248790997726127,0.24580948754944124,0.9640545630762788
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y035_039,8,9,8.539945683836626,0.7291050278378557,0.16808057293693968,0.3367455891924513,0.9345026104954556
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y040_044,4,5,4.418194728225601,0.5314075373167233,0.1303822797998039,0.288961783787038,0.7598802844807708
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y045_049,3,3,2.9130736868327474,0.28708611145818136,0.2529339706696799,0.03449769128968939,0.8194460935414083
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y050_054,2,3,2.831907925598058,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y055_059,3,3,2.8870381488147996,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y060_064,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y015_049,7,24,21.345814509656115,0.8606052788288615,0.05693246405045155,0.7089244600765419,0.9399408193052826
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y015_064,7,26,23.14806293305057,0.8704989441075267,0.05650647350406417,0.7156408637048733,0.9472407700054166
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y000_064,7,28,20.136195942625353,0.8299723311671245,0.04945416502282136,0.7106559464717075,0.9065559959501428
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y000_014,2,2,1.8003621542268224,0.6664989520148261,0.316307280034221,0.1094194310427931,0.9701559170828222
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y015_024,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y025_034,4,6,5.316059872194109,0.5866128555592329,0.19707296273042657,0.22394218816464664,0.8746594449099292
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y035_049,6,17,15.235556036974677,0.9472621410231606,0.04822030452061447,0.7303498121805393,0.99167462082984
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y050_064,2,2,1.8208099545388157,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y025_049,7,23,20.542552967704932,0.8506562657263652,0.06321905085289273,0.6823125881037566,0.9379115170807728
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y000_004,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y005_009,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y020_024,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y025_029,1,2,1.9803622905888707,0.4502098889456704,8.32667268468861e-17,0.4502098889456703,0.4502098889456706
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y030_034,4,4,3.615176506186673,0.6307031360875145,0.27144903586578834,0.1481766205391515,0.9437174979553092
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y035_039,6,7,6.524171830160722,0.8461287324735207,0.143794296835311,0.3869537632004538,0.9795527065602684
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y040_044,3,4,3.657027114853692,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y045_049,5,6,5.432373525122885,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y055_059,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y060_064,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y001_004,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_049,6,7,6.510856640049666,0.8212453537328679,0.13035272186838265,0.44632076986204833,0.9632141703637936
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_064,6,8,7.203217612920234,0.832494836653666,0.1258788409479645,0.45863357135986654,0.9668394161597365
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y000_064,6,9,6.341019027209054,0.8826132062737699,0.10411170559950052,0.5119735989919556,0.9817813305178316
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y000_014,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_024,1,1,1,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y025_034,1,1,1,0,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y035_049,5,5,4.575228602516378,1,0,,
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y050_064,1,1,1,1,0,,
